comment_id,episode,theory_id,endorsement,confidence
i41esvl,9,3,implied,high
i41hfpn,9,1,mentioned,medium
i41idc5,9,3,mentioned,high
i41khde,9,3,implied,medium
i41lg5h,9,1,mentioned,medium
i41lunq,9,3,implied,medium
i41n5hp,9,3,strong,high
i41negy,9,3,mentioned,medium
i41owyl,9,3,implied,medium
i41p5eq,9,2,mentioned,medium
i41qkh7,9,1,mentioned,medium
i41r2pa,9,3,mentioned,medium
i41rmv3,9,3,mentioned,medium
i41rvul,9,4,implied,medium
i41sv9r,9,4,strong,high
i41tc26,9,4,strong,high
i41teeg,9,4,implied,medium
i41tj6o,9,4,implied,medium
i41tnd6,9,3,mentioned,high
i41u8qe,9,1,strong,high
i41uv9s,9,3,rejected,high
i41vqcp,9,1,implied,medium
i41wict,9,3,implied,medium
i41wq8g,9,3,mentioned,medium
i41x4wl,9,2,strong,high
i41xcw4,9,1,mentioned,high
i41xx23,9,3,implied,high
i41zcn2,9,1,mentioned,high
i41zdse,9,2,implied,high
i4207kx,9,3,implied,medium
i4208hc,9,1,rejected,medium
i4211d6,9,1,rejected,high
i4211d6,9,4,implied,medium
i4216c2,9,1,mentioned,medium
i422161,9,1,implied,medium
i422161,9,3,implied,medium
i422gy8,9,3,implied,high
i422wrd,9,1,implied,medium
i42337w,9,3,implied,high
i423az4,9,3,mentioned,medium
i42404z,9,1,mentioned,medium
i4240nd,9,2,implied,high
i425m94,9,2,implied,medium
i425tst,9,3,mentioned,high
i426qlg,9,3,implied,high
i427n9x,9,1,implied,medium
i42963p,9,3,implied,medium
i429k2x,9,2,implied,high
i42aatr,9,2,implied,medium
i42fidy,9,4,implied,medium
i42h343,9,3,rejected,medium
i42hh33,9,2,implied,medium
i42hzao,9,2,implied,medium
i42iwpx,9,3,implied,high
i42jb1y,9,2,rejected,high
i42jkse,9,3,implied,medium
i42m7wu,9,1,mentioned,medium
i42mbdx,9,3,implied,high
i42moac,9,3,implied,high
i42mve7,9,3,implied,medium
i42npg8,9,4,mentioned,medium
i42nr78,9,2,implied,medium
i42onjf,9,2,implied,medium
i42opw3,9,2,implied,medium
i42scny,9,2,implied,high
i42ydpy,9,1,mentioned,medium
i430bpm,9,1,implied,medium
i430mqb,9,1,mentioned,high
i433lb4,9,4,implied,medium
i433ll5,9,1,mentioned,high
i439458,9,2,implied,medium
i43c0n0,9,3,mentioned,medium
i43ftwp,9,2,implied,medium
i43goua,9,3,implied,medium
i43gygk,9,3,implied,medium
i43hg2i,9,2,implied,medium
i43hszr,9,3,mentioned,medium
i43hucj,9,1,mentioned,medium
i43jg48,9,3,mentioned,high
i43mrmr,9,1,mentioned,medium
i43os18,9,3,implied,medium
i43pcri,9,3,implied,high
i43pm90,9,1,mentioned,high
i43q6f5,9,1,mentioned,high
i43rgt4,9,1,rejected,high
i43su3r,9,2,implied,medium
i43una0,9,1,mentioned,medium
i43x70r,9,3,mentioned,high
i43xpe5,9,3,mentioned,high
i43zkc0,9,3,implied,medium
i441w7c,9,1,mentioned,medium
i442jw6,9,1,implied,high
i443yf6,9,1,mentioned,medium
i445bgf,9,2,implied,medium
i44a17n,9,1,mentioned,medium
i44c9d4,9,1,strong|implied|mentioned|rejected,high
i44cbjv,9,1,strong|implied|mentioned|rejected,high
i44foah,9,1,implied,medium
i44j99i,9,1,mentioned,medium
i44lgs0,9,1,strong,high
i44nhuz,9,1,implied,high
i44qw13,9,2,implied,medium
i44sesh,9,2,mentioned,medium
i44sjdc,9,1,strong|implied,high
i44sjdc,9,2,strong|implied,high
i44u4a9,9,1,implied,medium
i44u9wt,9,3,mentioned,medium
i44uqsj,9,3,mentioned,high
i44v1er,9,2,implied,medium
i44z2ck,9,2,strong|implied|mentioned|rejected,high
i44zfj4,9,3,rejected,medium
i44zkkf,9,1,mentioned,medium
i44zt5n,9,3,strong|implied|mentioned|rejected,high
i450arp,9,1,implied,high
i451mwt,9,1,mentioned,high
i452cy2,9,4,mentioned,high
i4530ig,9,1,rejected,high
i453d6t,9,1,mentioned,medium
i453d6t,9,3,implied,medium
i45706k,9,1,mentioned,medium
i4584tl,9,1,mentioned,high
i45akzz,9,2,implied,high
i45b0gb,9,1,mentioned,medium
i45crfn,9,1,implied,medium
i45d80n,9,3,implied,medium
i45ddu9,9,3,implied,medium
i45e2kl,9,1,strong,high
i45e9pj,9,1,implied,high
i45ecp2,9,3,implied,high
i45i8zj,9,3,implied,high
i45ja0s,9,1,mentioned,medium
i45n629,9,1,strong,high
i45rdsr,9,3,implied,medium
i45y9zg,9,3,strong,high
i46kkyx,9,1,mentioned,medium
i46lz5m,9,1,implied,high
i46ohk2,9,1,mentioned,medium
i46qiog,9,4,implied,medium
i46qxpa,9,1,mentioned,high
i46qxpa,9,3,implied,medium
i46ru5g,9,3,implied,medium
i46tdak,9,3,mentioned,high
i46ugt4,9,3,implied,medium
i46wvfr,9,3,implied,medium
i46xf4y,9,3,implied,high
i46yr67,9,4,implied,medium
i46zqqe,9,4,mentioned,medium
i471y94,9,3,implied,high
i472jop,9,4,implied,medium
i473g3w,9,4,implied,medium
i474jvj,9,3,implied,high
i476n80,9,2,mentioned,medium
i479frw,9,1,mentioned,medium
i47ygtm,9,1,mentioned,medium
i4818jh,9,1,rejected,high
i4845m3,9,1,mentioned,medium
i487nl3,9,1,strong|implied,high
i48g0og,9,2,implied,medium
i48gl0d,9,1,mentioned,high
i48ivvr,9,1,mentioned,high
i48kghi,9,1,implied,medium
i48r014,9,2,implied,medium
i48t0em,9,3,mentioned,medium
i48uz13,9,1,mentioned,medium
i48vdc4,9,3,strong,high
i48vuiz,9,2,implied,medium
i48w3be,9,1,mentioned,medium
i48w55s,9,2,implied,high
i48xbqf,9,3,implied,medium
i48xxv4,9,3,mentioned,high
i48y0ia,9,4,strong,medium
i48yi34,9,3,mentioned,medium
i491b9w,9,3,strong,high
i491j7m,9,2,implied,high
i4942v0,9,3,mentioned,medium
i494880,9,1,implied,medium
i49fl7q,9,2,implied,medium
i49fx1o,9,2,implied,high
i49jfk4,9,4,implied,medium
i49n1l1,9,1,mentioned,high
i49op9b,9,1,mentioned,medium
i49wf3v,9,1,mentioned,medium
i49ygwx,9,1,mentioned,medium
i4a3bdw,9,1,rejected,medium
i4a3sjb,9,1,mentioned,medium
i4a5jn9,9,1,mentioned,medium
i4a6nef,9,3,implied,medium
i4a6yul,9,3,mentioned,medium
i4aftrp,9,1,implied,high
i4ag3l6,9,1,mentioned,medium
i4agr35,9,2,implied,high
i4as9v8,9,1,mentioned,medium
i4at254,9,4,implied,medium
i4ax2om,9,4,mentioned,medium
i4axcd4,9,1,implied,medium
i4ayxnm,9,2,implied,medium
i4bfwa6,9,3,implied,high
i4bmezp,9,1,mentioned,medium
i4c0uht,9,3,mentioned,high
i4c3pgg,9,1,strong|implied,high
i4c3pgg,9,3,implied,medium
i4c5s5a,9,2,mentioned,medium
i4c77v8,9,1,implied,medium
i4chjpn,9,1,mentioned,medium
i4chjpn,9,4,mentioned,medium
i4cjrgq,9,1,mentioned,medium
i4ctiw8,9,1,strong,high
i4d02mu,9,2,implied,high
i4d0xte,9,3,implied,medium
i4dcnum,9,3,rejected,medium
i4dgf0h,9,2,implied,high
i4dod6c,9,3,rejected,high
i4dqb8d,9,1,implied,high
i4e9gkp,9,3,implied,medium
i4ea859,9,1,mentioned,medium
i4egi4w,9,3,mentioned,high
i4egmj9,9,1,mentioned,medium
i4etxpp,9,3,rejected,medium
i4f2e1q,9,2,rejected,high
i4f2llj,9,1,mentioned,high
i4f8hbz,9,1,mentioned,medium
i4fk91k,9,4,implied,medium
i4g8hx7,9,3,mentioned,medium
i4gat9i,9,3,mentioned,medium
i4gd9mz,9,1,mentioned,medium
i4gmq7z,9,3,implied,medium
i4hdame,9,1,mentioned,medium
i4hov5i,9,1,mentioned,medium
i4hxrcb,9,3,implied,medium
i4i5j9i,9,3,implied,medium
i4if7hl,9,1,implied,medium
i4irgeu,9,1,mentioned,high
i4isz7e,9,2,mentioned,medium
i4isz7e,9,3,mentioned,medium
i4iyvnu,9,1,implied,medium
i4jl6bp,9,1,strong,high
i4jnz3n,9,3,strong,high
i4k12hs,9,3,mentioned,medium
i4k4i3i,9,3,mentioned,high
i4k6uyl,9,3,implied,high
i4kfgad,9,3,rejected,high
i4kfx81,9,3,mentioned,high
i4l10vx,9,1,mentioned,medium
i4l2tl9,9,1,mentioned,medium
i4l3ex1,9,3,implied,high
i4l53kf,9,1,implied,medium
i4m0g4v,9,3,implied,high
i4m0g4v,9,4,implied,high
i4m2m1w,9,3,implied,medium
i4md6b4,9,1,strong|implied|mentioned|rejected,high
i4me5on,9,3,mentioned,medium
i4mhx23,9,1,mentioned,medium
i4mve14,9,1,strong|implied,high
i4mve14,9,2,strong|implied,medium
i4mx9b1,9,1,implied,medium
i4njcbd,9,2,strong|implied|mentioned|rejected,high
i4ns070,9,3,implied,medium
i4nvepk,9,3,implied,medium
i4nx613,9,1,mentioned,medium
i4o0kpp,9,2,implied,medium
i4o65f1,9,1,implied,medium
i4o81tk,9,4,implied,medium
i4pkasl,9,3,mentioned,high
i4pvbf4,9,3,implied,medium
i4q3ahl,9,3,implied,high
i4q59ls,9,3,mentioned,high
i4q59ls,9,4,implied,high
i4q7y4r,9,1,implied,medium
i4skt7c,9,2,rejected,medium
i4u0aad,9,3,mentioned,high
i4ukpbd,9,3,mentioned,medium
i4uls1z,9,3,implied,medium
i4v5irp,9,1,implied,medium
i4vkpor,9,1,mentioned,medium
i4vszv7,9,1,mentioned,medium
i4vx99s,9,3,implied,medium
i4w48q7,9,3,implied,medium
i4x2hu2,9,1,mentioned,medium
i4x9tdv,9,2,implied,high
i4y31h2,9,2,implied,medium
i4y31h2,9,3,implied,medium
i4ydboa,9,1,mentioned,medium
i4ywfsj,9,3,mentioned,high
i51rctb,9,3,implied,medium
i538eyy,9,4,strong,high
i53dji0,9,3,implied,high
i53hvir,9,3,implied,medium
i55kxnv,9,1,mentioned,high
i55wsik,9,3,implied,high
i567ilv,9,1,mentioned,medium
i567ilv,9,4,implied,medium
i56conz,9,2,implied,high
i56ecif,9,3,mentioned,medium
i56i783,9,2,implied,high
i57110j,9,3,mentioned,medium
i571n69,9,1,mentioned,medium
i57ls0d,9,1,implied,medium
i57ls0d,9,2,implied,medium
i57ls0d,9,3,implied,medium
i57nipe,9,3,implied,high
i57nipe,9,4,implied,high
i57ntku,9,2,implied,high
i581blm,9,3,implied,high
i586dqn,9,1,mentioned,medium
i588psj,9,3,mentioned,high
i58f5hd,9,3,mentioned,high
i58fvsm,9,3,mentioned,high
i58hz3y,9,1,mentioned,medium
i58if3i,9,1,mentioned,medium
i58imj8,9,4,mentioned,medium
i58kat2,9,3,mentioned,high
i58kb6p,9,4,implied,medium
i58o8ag,9,4,strong,high
i58p9ea,9,4,implied,medium
i58wjst,9,2,implied,medium
i5901ke,9,2,implied,high
i590h5e,9,3,implied,medium
i596a10,9,3,implied,medium
i5977b3,9,1,mentioned,medium
i59dr4f,9,1,mentioned,medium
i59flmn,9,4,mentioned,medium
i59i4xx,9,1,mentioned,high
i59iljc,9,3,implied,high
i59iwex,9,3,mentioned,medium
i59pzoa,9,3,mentioned,medium
i5a8ry4,9,3,mentioned,high
i5a9afp,9,3,strong,high
i5cm8o4,9,3,mentioned,high
i5cmrwp,9,2,mentioned,medium
i5cn1t3,9,1,mentioned,medium
i5cpbns,9,2,implied,high
i5crhjd,9,1,mentioned,medium
i5cshts,9,1,mentioned,high
i5cucka,9,3,implied,medium
i5dfn0i,9,1,mentioned,high
i5dhys9,9,1,mentioned,medium
i5fc53p,9,4,implied,medium
i5fsxri,9,3,strong,high
i5fuf45,9,3,implied,medium
i5g2w1t,9,3,mentioned,high
i5g4mvb,9,3,implied,high
i5g4mvb,9,4,implied,medium
i5h8jva,9,4,implied,medium
i5is98d,9,2,implied,high
i5isfds,9,3,implied,medium
i5j48ed,9,4,implied,medium
i5khhdb,9,2,implied,high
i5kyvbu,9,3,implied,high
i5ly4qy,9,3,implied,high
i5nelwq,9,1,mentioned,medium
i5o2n74,9,3,implied,high
i5o33cz,9,2,implied,high
i5pxw4w,9,3,implied,high
i5qvm9d,9,3,implied,high
i5vjkuh,9,3,mentioned,medium
i5wwcdr,9,1,mentioned,medium
i5yj94y,9,3,implied,medium
i60gjwa,9,3,implied,medium
i61324u,9,1,mentioned,high
i618hdg,9,3,implied,medium
i618hdg,9,4,implied,medium
i61amik,9,2,rejected,medium
i61w24i,9,1,implied,medium
i61w24i,9,4,implied,medium
i62vrl3,9,3,implied,high
i641cfe,9,1,implied,high
i64hf3e,9,3,implied,high
i64hqg3,9,3,implied,high
i64lqam,9,1,implied,medium
i66sqe5,9,1,implied,high
i66sqe5,9,3,implied,medium
i66vo00,9,3,strong,high
i670nnq,9,2,implied,medium
i671z3q,9,4,implied,medium
i67bpa5,9,4,mentioned,medium
i67l117,9,3,implied,medium
i67qgcb,9,3,implied,medium
i67qzqs,9,3,rejected,medium
i68380n,9,1,rejected,high
i68ookp,9,3,strong,high
i68ovm3,9,2,strong|implied,high
i6a1tlr,9,1,mentioned,medium
i6b06xo,9,3,mentioned,high
i6bh188,9,3,mentioned,medium
i6bv31e,9,3,strong,high
i6chsve,9,1,mentioned,high
i6cqrfc,9,2,implied,high
i6d1dqg,9,3,implied,medium
i6d88dl,9,3,rejected,high
i6dhhs5,9,3,implied,high
i6ev40e,9,1,implied,medium
i6h3b3y,9,3,mentioned,high
i6i23yt,9,3,mentioned,high
i6i7aaw,9,1,mentioned,medium
i6iwk2j,9,1,mentioned,medium
i6jhhf1,9,3,mentioned,medium
i6me4tx,9,2,implied,high
i6mqij9,9,4,strong,high
i6oiaw2,9,2,mentioned,medium
i6omt3b,9,3,mentioned,medium
i6pe4fs,9,3,implied,high
i6qptys,9,1,implied,medium
i6r78vu,9,4,mentioned,medium
i6rp89v,9,3,implied,medium
i6sl94z,9,2,implied,medium
i6srd4j,9,2,implied,medium
i6t7akq,9,3,mentioned,medium
i6t9j2d,9,1,mentioned,medium
i6ve70a,9,1,implied,medium
i6vmuhj,9,3,rejected,high
i6xjump,9,1,mentioned,medium
i6ym56g,9,1,strong|implied|mentioned|rejected,high
i6ypr6h,9,4,strong,high
i71lauk,9,3,mentioned,high
i71njdi,9,2,implied,medium
i79dkaf,9,3,mentioned,medium
i7dxaa5,9,2,mentioned,medium
i7eqyb6,9,2,strong|implied|mentioned|rejected,high
i7j9w75,9,1,implied,medium
i7jg4eq,9,1,mentioned,medium
i7jxo8n,9,3,implied,medium
i7khej1,9,3,strong,high
i7n9op6,9,2,mentioned,medium
i7qmyyl,9,4,implied,medium
i82w0fy,9,2,implied,medium
i8lazwp,9,2,implied,high
i8ng6na,9,3,implied,medium
i8nh4oz,9,3,mentioned,high
i8nm49a,9,3,implied,medium
i8smzeo,9,3,mentioned,medium
i8x3w1w,9,4,implied,medium
i9ei8f1,9,1,mentioned,medium
i9shn1m,9,3,rejected,medium
i9x1a9q,9,1,mentioned,medium
ia2roh9,9,3,rejected,high
ia5ashn,9,1,mentioned,medium
ia6acho,9,1,implied,high
ia74vhv,9,3,implied,medium
ia7fvo8,9,1,mentioned,medium
iag7674,9,2,strong|implied,high
iao5m2s,9,3,rejected,medium
iariify,9,3,implied,medium
iav4tv0,9,1,rejected,high
iav6jz6,9,1,rejected,high
iav6jz6,9,3,mentioned,medium
iavb7aj,9,2,implied,medium
iavekq5,9,1,rejected,high
iavekq5,9,2,rejected,high
iavekq5,9,3,rejected,high
iayy9yg,9,1,mentioned,medium
ibn58zr,9,3,implied,medium
ic62hr4,9,3,implied,high
ic62hr4,9,4,implied,high
ic7cksl,9,2,implied,medium
ic86lcl,9,1,mentioned,high
ic86lcl,9,2,strong|implied,high
ic9xh1w,9,3,implied,medium
icf5h4m,9,3,mentioned,medium
icf5t1j,9,3,implied,medium
icf6uz3,9,3,implied,medium
icfvyjb,9,3,implied,medium
icfvyjb,9,4,implied,medium
ickjbv0,9,4,implied,medium
icnaa5g,9,3,implied,medium
icuj6bw,9,3,implied,medium
icwdqgk,9,3,rejected,medium
id3pij6,9,1,strong|implied,high
id4c2vz,9,3,implied,medium
id51ptf,9,3,mentioned,medium
idgdno9,9,2,implied,high
idh3l1j,9,3,implied,high
idhvjln,9,1,mentioned,high
idm51ta,9,3,mentioned,high
idt1hjv,9,3,strong,high
idt1hjv,9,4,strong,medium
idv6o5c,9,1,implied,medium
iejmedi,9,3,mentioned,medium
iejn893,9,2,implied,high
iejrtvc,9,3,implied,high
iejs8co,9,2,strong|implied,high
iesdjml,9,3,implied,high
if1b7dv,9,2,implied,high
if1bg54,9,2,implied,high
if1cjl8,9,2,implied,medium
if5racs,9,1,implied,medium
ifauw7r,9,2,implied,medium
ifhvczm,9,3,implied,high
ifpvgqh,9,3,implied,medium
ig2i40v,9,1,mentioned,medium
ig3jsro,9,1,mentioned,medium
ighpqu9,9,1,mentioned,high
iglly6g,9,1,mentioned,medium
ih0x663,9,4,implied,medium
iibdd9t,9,3,mentioned,high
iim4h47,9,1,mentioned,medium
ijpj5an,9,3,mentioned,high
iki2454,9,2,rejected,medium
ilty9p7,9,1,mentioned,high
iltzg45,9,2,implied,medium
imtzztu,9,1,implied,medium
iot57h6,9,1,mentioned,medium
ip46jj2,9,1,mentioned,medium
iqg09y1,9,1,mentioned,high
ir72udh,9,2,implied,medium
ir96z7r,9,1,mentioned,medium
iruliwu,9,3,implied,medium
irut8co,9,1,rejected,high
iscfkne,9,2,implied,medium
it7g1sh,9,3,mentioned,high
itoqxia,9,3,rejected,medium
ity8fps,9,2,implied,high
iugss2a,9,1,mentioned,high
iw1pvk4,9,1,strong|implied|mentioned|rejected,high
iya8iy1,9,2,implied,medium
iz9yrjs,9,4,implied,high
j2ez0ce,9,1,mentioned,high
